csv_line,source_LABEL,source_TEXT,message,clean_text,label,URL,EMAIL,PHONE,duplicate_group_size
3598,smishing,500 free text msgs. just text ok to 80488 a or call 08718738034 nd we'll credit your account,500 free text msgs. just text ok to 80488 a or call 08718738034 nd we'll credit your account,500 free text msgs just text ok to 80488 a or call phonetoken nd we'll credit your account,smishing,0,0,1,5
3599,smishing,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3600,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3601,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3602,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3603,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3604,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3605,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3606,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3607,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
3608,smishing,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 1 urltoken 2optout phonetoken 50gbp mtmsg18,smishing,1,0,1,10
6960,spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6961,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6962,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6963,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6964,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6965,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6966,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6967,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6968,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6969,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
6970,spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie moon's children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed phonetoken profit 2 charity,spam,0,0,1,11
3506,smishing,(6171-m) rmo.00 aeon my rs. 4399 exist lodge on your card num**97 at lazo-klia2 on 19/10/2016. call 0327884425 if you did not perform this txn code356931,(6171-m) rmo.00 aeon my rs. 4399 exist lodge on your card num**97 at lazo-klia2 on 19/10/2016. call 0327884425 if you did not perform this txn code356931,6171 m rmo 00 aeon my rs 4399 exist lodge on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you did not perform this txn code356931,smishing,0,0,1,2
3507,smishing,(6171-m) rmo.00 aeon my rs. 4399 exist lodge on your card num**97 at lazo-klia2 on 19/10/2016. call 0327884425 if you did not perform this txn code356931,(6171-m) rmo.00 aeon my rs. 4399 exist lodge on your card num**97 at lazo-klia2 on 19/10/2016. call 0327884425 if you did not perform this txn code356931,6171 m rmo 00 aeon my rs 4399 exist lodge on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you did not perform this txn code356931,smishing,0,0,1,2
3609,smishing,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,74355 xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc,smishing,0,0,0,6
3610,smishing,74355 xmas iscoming & ur awarded either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc,74355 xmas iscoming & ur awarded either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc,74355 xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc,smishing,0,0,0,6
3611,smishing,74355 xmas iscoming & ur awarded either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc,74355 xmas iscoming & ur awarded either £500 cd gift vouchers & free entry 2 r £100 weekly draw txt music to 87066 tnc,74355 xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc,smishing,0,0,0,6
