clean_text,URL,EMAIL,PHONE,url_count,email_count,phone_count,label
detroit the home of snow enjoy it,0,0,0,0,0,0,ham
dhoni have luck to win some big urltoken we will win,1,0,0,1,0,0,ham
did either of you have any idea's do you know of anyplaces doing something,0,0,0,0,0,0,ham
did u fix the teeth if not do it urltoken take care,1,0,0,1,0,0,ham
did u got that persons story all well,0,0,0,0,0,0,ham
did u got that persons story let mw know,0,0,0,0,0,0,ham
did u got that persons story anyhow,0,0,0,0,0,0,ham
did u turn on the heater the heater was on and set to degrees,0,0,0,0,0,0,ham
did you try making another butt,0,0,0,0,0,0,ham
didn't you get hep b immunisation in nigeria,0,0,0,0,0,0,ham
die i accidentally deleted e msg i suppose 2 put in e sim archive haiz i so sad,0,0,0,0,0,0,ham
die now i have e toot fringe again,0,0,0,0,0,0,ham
ding me on ya break fassyole blacko from londn,0,0,0,0,0,0,ham
dip's cell dead so i m coming with him u better respond else we shall come back,0,0,0,0,0,0,ham
dis is yijue i jus saw ur mail in case huiming havent sent u my num dis is my num,0,0,0,0,0,0,ham
discussed with your mother ah,0,0,0,0,0,0,ham
ditto and you won't have to worry about me saying anything to you anymore like i said last night you do whatever you want and i'll do the same peace,0,0,0,0,0,0,ham
dnt worry use ice pieces in a cloth urltoken take 2 tablets,1,0,0,1,0,0,ham
do all wan 2 meet up n combine all the parts how's da rest of da project going,0,0,0,0,0,0,ham
do noe if ben is going,0,0,0,0,0,0,ham
do not b late love mum,0,0,0,0,0,0,ham
do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times,0,0,0,0,0,0,ham
do u knw dis no,0,0,0,0,0,0,ham
do u konw waht is rael friendship im gving yuo an exmpel jsut ese tihs msg evrey splleing of tihs msg is wrnog bt sitll yuo can raed it wihtuot ayn mitsake goodnight have a nice sleep sweet dreams,0,0,0,0,0,0,ham
do u think that any girl will propose u today by seing ur bloody funky face,0,0,0,0,0,0,ham
do u want 2 meet up 2morro,0,0,0,0,0,0,ham
do we have any spare power supplies,0,0,0,0,0,0,ham
do you know when dad will be back,0,0,0,0,0,0,ham
do you know where my lab goggles went,0,0,0,0,0,0,ham
do you know why god created gap between your fingers so that one who is made for you comes and fills those gaps by holding your hand with care,0,0,0,0,0,0,ham
do you know why god created gap between your fingers so that one who is made for you comes and fills those gaps by holding your hand with love and care,0,0,0,0,0,0,ham
do you like italian food,0,0,0,0,0,0,ham
do you like shaking your booty on the dance floor,0,0,0,0,0,0,ham
do you still have the grinder,0,0,0,0,0,0,ham
do you work all this week,0,0,0,0,0,0,ham
doc prescribed me morphine cause the other pain meds aren't enough waiting for my mom to bring it that med should kick in fast so i'm gonna try to be on later,0,0,0,0,0,0,ham
does not operate after or what,0,0,0,0,0,0,ham
doing my masters when will you buy a bb cos i have for sale and how's bf,0,0,0,0,0,0,ham
doing nothing then u not having dinner w us,0,0,0,0,0,0,ham
doing project w frens lor,0,0,0,0,0,0,ham
don know wait i will check it,0,0,0,0,0,0,ham
don know this week i'm going to tirunelvai da,0,0,0,0,0,0,ham
don no da whats you plan,0,0,0,0,0,0,ham
done it but internet connection v slow and can t send it will try again later or first thing tomo,0,0,0,0,0,0,ham
don't forget though that i love you and i walk beside you watching over you and keeping your heart warm,0,0,0,0,0,0,ham
don't forget who owns you and who's private property you are and be my good boy always passionate kiss,0,0,0,0,0,0,ham
don't fret i'll buy the ovulation test strips and send them to you you wont get them til like march can you send me your postal address u'll be urltoken,1,0,0,1,0,0,ham
dont give a monkeys wot they think and i certainly don't mind any friend of mine all that just don't sleep wiv that wud be annoyin,0,0,0,0,0,0,ham
dont hesitate you know this is the second time she has had weakness like that so keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0,0,0,0,0,0,ham
dont kick coco when he's down,0,0,0,0,0,0,ham
dont know supports ass and srt i thnk i think ps3 can play through usb too,0,0,0,0,0,0,ham
dont let studying stress you out l8r,0,0,0,0,0,0,ham
don't look back at the building because you have no coat and i don't want you to get more sick just hurry home and wear a coat to the gym,0,0,0,0,0,0,ham
don't make life too stressfull always find time to laugh it may not add years to your life but surely adds more life to ur years gud ni8 swt dreams,0,0,0,0,0,0,ham
dont pack what you can buy at any urltoken cereals if you must pack food pack gari or something 9ja that you will miss,1,0,0,1,0,0,ham
dont pick up d call when something important is there to tell hrishi,0,0,0,0,0,0,ham
dont search love let love find u thats why its called falling in love bcoz u dont force yourself u just fall and u know there is smeone to hold u bslvyl,0,0,0,0,0,0,ham
dont search love let love find u thats why its called falling in love,0,0,0,0,0,0,ham
don't think about what u have got think about how to use it that you have got good ni8,0,0,0,0,0,0,ham
don't worry is easy once have ingredients,0,0,0,0,0,0,ham
dont worry 1 day very big lambu ji vl come til then enjoy batchlor party,0,0,0,0,0,0,ham
double eviction this week spiral and michael and good riddance to them,0,0,0,0,0,0,ham
draw va i dont think so,0,0,0,0,0,0,ham
dude avatar 3d was imp at one point i thought there were actually flies in the room and almost tried hittng one as a reflex,0,0,0,0,0,0,ham
dude got a haircut now its breezy up there,0,0,0,0,0,0,ham
dude how do you like the buff wind,0,0,0,0,0,0,ham
dude ive been seeing a lotta corvettes lately,0,0,0,0,0,0,ham
dude just saw a parked car with its sunroof popped up sux,0,0,0,0,0,0,ham
dude u knw also telugu thts gud k gud nyt,0,0,0,0,0,0,ham
dude what's up how teresa hope you have been okay when i didnt hear from these people i called them and they had received the package since dec just thot you'ld like to know do have a fantastic year and all the best with your reading plus if you can really really bam first aid for usmle then your work is done,0,0,0,0,0,0,ham
dunno cos i was v late n when i reach they inside already but we ate spageddies lor it's e gals who r laughing at me lor,0,0,0,0,0,0,ham
dunno leh cant remember mayb lor so wat time r we meeting tmr,0,0,0,0,0,0,ham
dunno lei he neva say,0,0,0,0,0,0,ham
dunno lei i might b eatin wif my frens if wan to eat then i wait 4 lar,0,0,0,0,0,0,ham
dunno lei i thk mum lazy to go out i neva ask her yet,0,0,0,0,0,0,ham
each moment in a day has its own value morning brings hope afternoon brings faith evening brings luv night brings rest wish u find them all urltoken morning,1,0,0,1,0,0,ham
easy ah sen got selected means its good,0,0,0,0,0,0,ham
easy mate guess the quick drink was bit ambitious,0,0,0,0,0,0,ham
eat at old airport road but now 630 oredi got a lot of pple,0,0,0,0,0,0,ham
eat jap done oso aft ur lect wat got lect at 12 rite,0,0,0,0,0,0,ham
edison has rightly said a fool can ask more questions than a wise man can answer now you know why all of us are speechless during viva gm gn ge gnt,0,0,0,0,0,0,ham
ee msg na poortiyagi odalebeku hanumanji 7 name 1 hanuman 2 bajarangabali 3 maruti 4 pavanaputra 5 sankatmochan 6 ramaduth 7 mahaveer ee 7 name janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde 1 dodda problum nalli siguviri idu matra true don't neglet,0,0,0,0,0,0,ham
eh sorry leh i din c ur msg not sad already lar me watching tv now u still in office,0,0,0,0,0,0,ham
eh u remember how to spell his name yes i remember he was naughty make until i was wet,0,0,0,0,0,0,ham
eh ur laptop got no stock lei he say mon muz come again to take a look c got a not,0,0,0,0,0,0,ham
either way works for me i am years old hope that doesnt bother you,0,0,0,0,0,0,ham
ela kano il download come wen ur free,0,0,0,0,0,0,ham
ello babe u ok,0,0,0,0,0,0,ham
em its olowoyey urltoken have a great time in argentina not sad about secretary everything is a blessing,1,0,0,1,0,0,ham
enjoy the showers of possessiveness poured on u by ur loved ones bcoz in this world of lies it is a golden gift to be loved truly,0,0,0,0,0,0,ham
enjoy ur life good night,0,0,0,0,0,0,ham
er yeah i will b there at 15 26 sorry just tell me which pub cafe to sit in and come wen u can,0,0,0,0,0,0,ham
er yep sure props,0,0,0,0,0,0,ham
erm ill pick you up at about 6 45pm that'll give enough time to get there park and that,0,0,0,0,0,0,ham
erm woodland avenue somewhere do you get the parish magazine his telephone number will be in there,0,0,0,0,0,0,ham
especially since i talk about boston all up in my personal statement lol i woulda changed that if i had realized it said nyc it says boston now,0,0,0,0,0,0,ham
esplanade lor where else,0,0,0,0,0,0,ham
even my brother is not like to speak with me they treat me like aids patent,0,0,0,0,0,0,ham
even u dont get in trouble while convincing just tel him once or twice and just tel neglect his msgs dont c and read it just dont reply,0,0,0,0,0,0,ham
ever green a person who irritates u always is the one who loves u vry much,0,0,0,0,0,0,ham
ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it gud nyt,0,0,0,0,0,0,ham
every day i use to sleep after so only,0,0,0,0,0,0,ham
every king was once a crying baby and every great building was once a map not imprtant where u r today but where u wil reach tomorw gud ni8,0,0,0,0,0,0,ham
evry emotion dsn't hav urltoken wish dsn't hav prayrs if u smile d world is wit urltoken even d drop of tear dsn't lik 2 stay wit urltoken b happy good morning keep smiling,1,0,0,3,0,0,ham
ew are you one of them,0,0,0,0,0,0,ham
exactly anyways how far is jide her to study or just visiting,0,0,0,0,0,0,ham
excellent i'll see what riley's plans are,0,0,0,0,0,0,ham
excellent i spent years in the air force iraq and afghanistan i am stable and honest do you like traveling,0,0,0,0,0,0,ham
except theres a chick with huge boobs,0,0,0,0,0,0,ham
faith makes things possible hope makes things work love makes things beautiful may you have all three this christmas merry christmas,0,0,0,0,0,0,ham
feb is i love u day send dis to all ur valued frnds evn me if 3 comes back u'll gt married d person u luv if u ignore dis u will lose ur luv 4 evr,0,0,0,0,0,0,ham
feel like trying kadeem again v,0,0,0,0,0,0,ham
feel yourself that you are always happy slowly it becomes your habit finally it becomes part of your life follow it happy morning have a happy day,0,0,0,0,0,0,ham
fffff can you text kadeem or are you too far gone,0,0,0,0,0,0,ham
fighting with the world is easy u either win or lose bt fightng with some1 who is close to u is dificult if u lose u lose if u win u still lose,0,0,0,0,0,0,ham
finally the match heading towards draw as your prediction,0,0,0,0,0,0,ham
fine am simply sitting,0,0,0,0,0,0,ham
fine i miss you very much,0,0,0,0,0,0,ham
finish already yar they keep saying i mushy i so embarrassed ok,0,0,0,0,0,0,ham
finish liao u,0,0,0,0,0,0,ham
for you information ikea is spelled with all caps that is not yelling when you thought i had left you you were sitting on the bed among the mess when i came in i said we were going after you got home from class please don't try and bullshit me it makes me want to listen to you less,0,0,0,0,0,0,ham
fran i decided 2 go n e way im completely broke an knackered i got up bout 3 c u 2mrw love janx p s this is my dads fone no credit,0,0,0,0,0,0,ham
free any day but i finish at 6 on mon n thurs,0,0,0,0,0,0,ham
friends that u can stay on fb chat with,0,0,0,0,0,0,ham
friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear good morning,0,0,0,0,0,0,ham
friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni8,0,0,0,0,0,0,ham
frnd s not juz a word not merely a relationship its a silent promise which says i will be with you wherevr whenevr forevr gudnyt dear,0,0,0,0,0,0,ham
from 5 to 2 only my work timing,0,0,0,0,0,0,ham
from here after the performance award is calculated every two urltoken for current one month period,1,0,0,1,0,0,ham
from someone not to smoke when every time i've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,0,0,0,0,0,0,ham
full heat pa i have applyed oil pa,0,0,0,0,0,0,ham
fun fact although you would think armand would eventually build up a tolerance or some shit considering how much he smokes he gets up in like 2 hits,0,0,0,0,0,0,ham
fuuuuck i need to stop sleepin sup,0,0,0,0,0,0,ham
fwiw the reason i'm only around when it's time to smoke is that because of gas i can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,0,0,0,0,0,0,ham
fyi i'm at usf now swing by the room whenever,0,0,0,0,0,0,ham
fyi i'm taking a quick shower be at epsilon in like min,0,0,0,0,0,0,ham
gain the rights of a urltoken demand it i am trying as husband urltoken see,1,0,0,2,0,0,ham
gam gone after outstanding innings,0,0,0,0,0,0,ham
garbage bags eggs jam bread hannaford wheat chex,0,0,0,0,0,0,ham
geeee i miss you already you know your all i can think about i can't wait till next year when we will be together loving kiss,0,0,0,0,0,0,ham
geeeee i love you so much i can barely stand it,0,0,0,0,0,0,ham
genius what's up how your brother pls send his number to my skype,0,0,0,0,0,0,ham
get down in gandhipuram and walk to cross cut road right side street road and turn at first right,0,0,0,0,0,0,ham
get me out of this dump heap my mom decided to come to lowes boring,0,0,0,0,0,0,ham
get ready to put on your excellent sub face,0,0,0,0,0,0,ham
get the door i'm here,0,0,0,0,0,0,ham
gettin rdy to ship comp,0,0,0,0,0,0,ham
gibbs urltoken hussey,1,0,0,1,0,0,ham
gimme a few was minutes ago,0,0,0,0,0,0,ham
give her something to drink if she takes it and doesn't vomit then you her temp might drop if she unmits however let me know,0,0,0,0,0,0,ham
give one miss from that number please,0,0,0,0,0,0,ham
glad to see your reply,0,0,0,0,0,0,ham
go chase after her and run her over while she's crossing the street,0,0,0,0,0,0,ham
go fool dont cheat others ok,0,0,0,0,0,0,ham
go where n buy juz buy when we get there lar,0,0,0,0,0,0,ham
god urltoken good sleep my dear i will pray,1,0,0,1,0,0,ham
god's love has no limit god's grace has no measure god's power has no boundaries may u have god's endless blessings always in ur life gud ni8,0,0,0,0,0,0,ham
goin to workout lor muz lose e fats,0,0,0,0,0,0,ham
going thru a very different urltoken decisions and coping up with the same is the same urltoken will heal everything i believe,1,0,0,2,0,0,ham
good afternon my love how are today i hope your good and maybe have some interviews i wake and miss you babe a passionate kiss from across the sea,0,0,0,0,0,0,ham
